category,date,url,content
Nominations,10/04/21,https://www.congress.gov/nomination/117th-congress/1225,"Michael M. Adler, of Florida, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Kingdom of Belgium."
Legislation,10/05/21,https://www.congress.gov/bill/117th-congress/senate-bill/2933,"A bill to impose sanctions with respect to members of the Chinese Community Party and heads of Chinese health agencies relating to the COVID-19 pandemic, and for other purposes."
Nominations,10/04/21,https://www.congress.gov/nomination/117th-congress/634,"Paloma Adams-Allen, of the District of Columbia, to be a Deputy Administrator of the United States Agency for International Development, vice Bonnie Glick."
Nominations,10/04/21,https://www.congress.gov/nomination/117th-congress/1227,"Calvin Smyre, of Georgia, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Dominican Republic."
Nominations,10/04/21,https://www.congress.gov/nomination/117th-congress/1226,"Erik D. Ramanathan, of Massachusetts, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Kingdom of Sweden."
Nominations,09/30/21,https://www.congress.gov/nomination/117th-congress/936,"Laura S. H. Holgate, of Virginia, to be Representative of the United States of America to the International Atomic Energy Agency, with the rank of Ambassador."
Nominations,09/30/21,https://www.congress.gov/nomination/117th-congress/775,"Claire A. Pierangelo, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Madagascar, and to serve concurrently and without additional compensation as Ambassador Extraordinary and Plenipotentiary of the United States of America to the Union of the Comoros."
Nominations,09/30/21,https://www.congress.gov/nomination/117th-congress/1010, 08/09/2021
Nominations,09/30/21,https://www.congress.gov/nomination/117th-congress/935,"Laura S. H. Holgate, of Virginia, to be Representative of the United States of America to the Vienna Office of the United Nations, with the rank of Ambassador."
Nominations,09/30/21,https://www.congress.gov/nomination/117th-congress/910,"Caryn R. McClelland, of California, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to Brunei Darussalam."
Legislation,10/05/21,https://www.congress.gov/bill/117th-congress/senate-bill/2937,"A bill to authorize humanitarian assistance and civil society support, promote democracy and human rights, and impose targeted sanctions with respect to human rights abuses in Burma, and for other purposes."
Legislation,09/30/21,https://www.congress.gov/bill/117th-congress/senate-bill/2912,"A bill to strengthen United States oversight of the Biological Weapons Convention and to advance non-proliferation objectives related to biological weapons, dual-use technologies, and life sciences research, and for other purposes."
Legislation,09/30/21,https://www.congress.gov/bill/117th-congress/senate-bill/2922,A bill to establish a commission to study the war in Afghanistan.
